Country Name,Country Code,Year,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population)_scaled,Population growth (annual %)_scaled,People using safely managed sanitation services (% of population)_scaled,Access to electricity (% of population)_scaled,People using at least basic drinking water services (% of population)_scaled,Population living in slums (% of urban population)_scaled,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)_scaled",GDP growth (annual %)_scaled,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)_scaled,"Population, total_scaled","Life expectancy at birth, total (years)_scaled",GDP per capita (current US$)_scaled
Georgia,GEO,2006,0.23709167544783982,0.3263503764258853,0.37691782669296203,1.0,0.9437465005471553,0.12472045723977675,0.5992981703392687,0.4382773674240079,-0.3939208611507654,-0.22254904714921975,0.01001908544626208,-0.650256497110315
Marshall Islands,MHL,2024,,0.24222014911984477,,,,,,0.3925609378878215,,-0.2519771373908359,,0.18330038674562724
Trinidad and Tobago,TTO,2014,,0.35432826407155704,,1.0,0.9723708706552145,0.07514590328581974,0.6253792638450457,0.39891535558854774,2.226838664532439,-0.24196206523183555,0.22789865432831233,0.8635386148752544
North Macedonia,MKD,2021,,0.3124055690055902,0.12214296015769201,1.0,0.9734408639489609,,0.4371264825768487,0.40451992500045375,0.3974747482501877,-0.23819609116808416,0.2675312850711403,0.19621357589034547
Monaco,MCO,2019,,0.339977511159073,1.0,1.0,1.0,,,0.422462824541884,,-0.25197284126225217,1.7357618012702571,2.241069268021545
Ecuador,ECU,2000,0.35932560590094836,0.39606951459269757,0.39982568876555297,0.936491935483871,0.782425864927548,0.5752441941273176,0.6184375861963283,0.3810181450692212,-0.28151139751935467,-0.15509095278163182,0.13596826704022055,-0.8823460167962641
Thailand,THA,2001,,0.37427770638836627,0.200549205707227,0.903225806451613,0.9322150427350702,,0.7742345766036347,0.3971891528527052,0.09221421332895997,0.23517469006551586,0.07111638491866924,-0.684754125962071
Greece,GRC,2020,0.011591148577449948,0.33705590724249596,0.913429777542093,1.0,1.0,,0.41319071991173484,0.31029696052354416,0.538585082764309,-0.17033498777580997,1.1824506490195936,0.735371996212622
"Korea, Rep.",KOR,2013,,0.3573182107764285,0.954637164708096,1.0,0.9910773540892233,,0.5838824358699316,0.3952675585067046,1.4218510394274835,0.13391893681351685,1.1805081450621662,0.999790401608576
Monaco,MCO,2010,,0.41732342461084493,1.0,1.0,1.0,0.0,,0.3877095380293852,,-0.2520107176472348,1.564302526959422,2.127400195648294
Romania,ROU,2007,0.08535300316122234,0.2988603260862369,0.5313843970661329,0.9606854838709676,1.0,,0.42560299120414347,0.4232390380743472,0.5799092275526591,-0.09234315370403537,0.19010862733938488,0.2547400026613378
Liberia,LBR,2017,,0.40233226759004365,,0.23588709677419353,0.6698703732017799,,0.8245885561923441,0.39039000728839457,-1.120112022851263,-0.21513169308255012,-1.1511709302248685,-1.3125561438038997
Peru,PER,2015,0.08429926238145416,0.3776847122001281,0.406999285642176,0.9385080645161291,0.8837942534665031,,0.8092800882650402,0.3958692924942625,-0.2563749021462414,-0.019020889767513503,0.55033766122739,0.06905475617993734
Azerbaijan,AZE,2018,,0.3697542588451159,0.6878649636221781,1.0,0.9373196317435029,,0.648318980048423,0.3838269113152167,0.24925099736246192,-0.17614607986307892,0.24132413167979225,-0.10386402288280708
Jamaica,JAM,2020,,0.351538737668049,,0.996975806451613,0.8896912365199698,,0.6396610377271751,0.3053194717056855,-0.15508217870527283,-0.2305869275958219,0.06337966915680031,-0.08551667316925197
Argentina,ARG,2018,0.01685985247629083,0.368442964675142,,1.0,,0.1452820796859182,0.5593796929112138,0.35552066849894404,0.4149256648992599,0.0897016574907929,0.6684363518276868,0.4699718801501402
Greece,GRC,2011,0.015806111696522657,0.33907184495512777,0.848204447864504,1.0,0.9992523685887018,,0.4453706825216831,0.305618796350776,0.961482509991249,-0.16722354919545002,1.119180520120521,0.9595984763435
Uzbekistan,UZB,2005,,0.3813857757493484,0.7407087935883511,0.9939516129032258,0.873625851952744,,0.5677771307732384,0.4212881587718631,0.5079328237860533,-0.050423407189587155,-0.38842177629000174,-1.4723360319670127
Colombia,COL,2008,0.1749209694415174,0.37995103266188096,0.16492300149428102,0.9677419354838709,0.9297470369539305,0.15829785110771072,0.6293021545251156,0.3960837747889093,-0.43187336168722085,0.08283953783916241,0.37671665751250266,-0.005081788154249565
Gabon,GAB,2014,,0.44514295082841693,,0.8699596774193548,0.8049334808284361,0.44418893724054626,0.4137423764136198,0.4031745560726835,0.16779318208477317,-0.23711413300951623,-0.5489586283487874,0.3153117998785696
Montenegro,MNE,2022,,0.3364635352963559,0.5739968316691451,1.0,0.9860285472110015,0.08786279440161017,0.38714027398939577,0.41755326415372335,,-0.24748922993341557,0.6021969668794043,0.3672903512593871
"Hong Kong SAR, China",HKG,2021,,0.31596552119607646,0.9560088984976249,1.0,1.0,,0.5463391461583254,0.417881464961693,0.5084656722118205,-0.19549528397156196,1.6654126329491896,1.3821130735383662
Kenya,KEN,2016,,0.41033387613571637,0.296250983746814,0.5272177419354839,0.49366427393363305,0.5091216105189836,0.7863250482699438,0.40247719455744413,-0.998530737067904,0.11638823568924542,-0.9521780498203212,-0.8083187386334307
Guam,GUM,2022,,0.3702197869402681,,1.0,0.9962517384269132,0.00553474626334491,0.6048147353581169,0.40857005240496613,-1.355187875546123,-0.2509997336771059,0.7062097287826961,1.2723156603415438
Samoa,WSM,2018,,0.37529302750170423,0.451260761207323,0.997983870967742,0.9435855957894974,0.0025048634428606583,0.44846608844892566,0.3693221805058066,-0.2856492435694448,-0.2506750198728125,0.017869576439923752,-0.17549313059239008
Philippines,PHL,2017,,0.38251963685824364,0.577295074046349,0.9294354838709677,0.9115549932277096,,0.5524226914707774,0.4211574207594871,-0.4889115905610554,0.575714114888412,-0.10569032528640018,-0.3848730160809204
Paraguay,PRY,2001,0.14225500526870388,0.39460355270321057,0.43196628480571597,0.9092741935483871,0.726848141467423,,0.7019982224401604,0.3677795754212929,-0.7732936173512676,-0.21253744405661593,-0.06985112727185777,-0.7752411583558658
Malta,MLT,2023,,0.46432554385582714,,1.0,,,0.6210273069968432,0.42023164704011867,0.1366753548952054,-0.24803175209631742,1.434976163485188,1.2468725328321113
India,IND,2008,,0.387071471705215,0.211693526504029,0.7389112903225806,0.8144929941252641,,0.5121211192497471,0.3947313043604668,-0.4934684748185734,8.998050368159674,-0.5288204123215683,-1.0914903351795064
Mongolia,MNG,2020,,0.3981628714109502,0.651512019852119,0.9949596774193548,0.7801723261894302,0.17913470794895367,0.5957277268687363,0.3421824299461448,0.8331066100288026,-0.22678500695885806,0.051663595287857474,-0.21089121662976243
Argentina,ARG,2004,0.06322444678609063,0.37422410356349617,0.45078306391224404,0.9647177419354839,0.9656205970273313,0.18877242053170434,0.5953599558674797,0.4355833477764774,0.3316178950725449,0.04498695386832176,0.45237718665431065,-0.17397098315142473
Cambodia,KHM,2017,,0.38534699952307216,0.289501805978989,0.8901209677419354,0.6732033320127817,,0.8936528854699806,0.4290217645760269,-0.7674809990675946,-0.1291750663559798,-0.11979845402863168,-0.7063697560924391
Sri Lanka,LKA,2006,0.12855637513171758,0.36381276945079166,,0.8195564516129031,0.8103344094074139,0.5538076729778538,0.47681510312911823,0.4262257347392762,-0.8236695196049922,-0.09640625751653883,0.21959306240748294,-0.8790321378713795
Samoa,WSM,2002,0.06217070600632245,0.36502380640183235,0.479403399646676,0.8921370967741935,0.8409293972945806,0.04558851466006398,0.5070795917741885,0.41236521979598356,-0.5445555139483577,-0.2508520035229003,0.038462893394310534,-0.8192092506442046
Turks and Caicos Islands,TCA,2017,,0.4671540933054274,0.34082076317286997,1.0,0.984158290497197,,,0.35639487698974626,-0.11123516642583377,-0.2519590262605318,0.7520611471949492,0.9623195095092941
Georgia,GEO,2009,0.22233930453108536,0.31667918894639935,0.350777406250648,1.0,0.9458486965557988,,0.6358913849642953,0.3484172554800363,-0.2976664143243106,-0.2230539226666354,0.018552227830676938,-0.4313400488864579
Liechtenstein,LIE,2017,,0.36321428804817996,0.96221279822113,1.0,1.0,,,,,-0.2519739669857848,1.4621712188891867,2.160464368162116
Grenada,GRD,2011,,0.3568832029664255,,0.8870967741935484,0.9491267256353408,,,0.378770114365474,-0.7177144540462063,-0.2514063802438194,0.45123943433638974,0.1377511478643068
Mali,MLI,2013,,0.431903467539259,0.112515301372367,0.3185483870967742,0.6342266303635282,,0.7278954304453091,0.3898879904663527,-1.200198757821372,-0.11855924072970878,-1.5749836686507905,-1.1510331893193204
Serbia,SRB,2017,0.06954689146469968,0.32744827957315753,0.266307773046778,1.0,0.9280398797673513,,0.46682399092831517,0.38975922328273077,,-0.1984990666238818,0.5283818164971493,0.10034272080770897
Viet Nam,VNM,2003,,0.37379367670199665,0.340712592943877,0.9022177419354839,0.792622450389258,,0.7821263293389316,0.42093796557925384,-0.6300489307281382,0.3570333894640506,0.26635468267407475,-1.527833123923862
Trinidad and Tobago,TTO,2011,,0.3671126749734074,,0.9747983870967741,0.952477447671479,,0.608231940911459,0.3714895406327563,2.3488753645264056,-0.2420947321330567,0.1521243499547116,0.7785352171072103
Equatorial Guinea,GNQ,2005,,0.49898820915215325,,0.6471774193548387,0.44823475902399407,,0.5514419688007599,0.4886455627770796,0.83110426360793,-0.24500975875991168,-1.721298616735552,0.27800740901382887
Afghanistan,AFG,2007,,0.40080005821310555,,0.3790322580645161,0.27547965497795696,,0.36056881914861005,0.46855676181490236,-1.2779274930239093,-0.05384746761874364,-1.3583556273184532,-1.7035272992525483
Cote d'Ivoire,CIV,2021,0.22023182297154897,0.41838755987261544,0.169701696011372,0.7086693548387096,0.6647503078697181,,0.665573569524043,0.42206714726658373,-0.9317735059067511,-0.02528407855187853,-1.206579468107667,-0.5192577516354868
Lao PDR,LAO,2009,,0.3887992308251045,0.420101146117697,0.6713709677419355,0.5803894797839881,,0.5799442213981426,0.4250810768118566,-0.9806491609363754,-0.20446628967294347,-0.8956317596196008,-1.1291597287013269
Botswana,BWA,2009,0.22233930453108536,0.40604194313413916,,0.42943548387096775,0.7753891415357903,,0.6066995617395567,0.2762837884426863,-0.15848464825369066,-0.23702013892353213,-1.4333335050695095,-0.05969963111400394
Dominica,DMA,2023,,0.3292088735229325,,1.0,,,,0.39861870269980326,-0.5143650142681602,-0.2517553468809556,0.026971594983299062,0.3623853742460546
Azerbaijan,AZE,2015,,0.37958252691894034,0.68375413744068,1.0,0.9086216589940759,,0.6197860798676023,0.38072767716797606,0.26820084953356765,-0.17837018792828677,0.1654360520743988,-0.009812220417198377
Liberia,LBR,2019,,0.4035122650636188,,0.22479838709677422,0.6822458018157118,,0.8229182628949707,0.35655246599902907,-1.0872649765176585,-0.21363994858415042,-1.0994031997594205,-1.350786960446452
United Kingdom,GBR,2012,0.005268703898840885,0.3650945981653373,0.979726682298537,1.0,1.0,0.0010019453771442633,0.5957890220356123,0.38388600565650843,0.9363050099248352,0.23563308928279808,1.1388830602601432,1.2821638899991261
New Caledonia,NCL,2001,,0.40540605131921886,,1.0,0.9398037195057933,,0.6549082104876027,,1.1663194917850666,-0.25052090296060536,0.34850040002803806,0.6019480267299846
Tuvalu,TUV,2017,,0.32661732608299754,0.396829532939157,0.9868951612903226,0.9896858723315278,,,0.39034351717523563,-1.3577731445842158,-0.25218144472503584,-0.5929896430523648,-0.18544802173864716
"Bahamas, The",BHS,2001,,0.3806935112078136,,1.0,0.9789499688227838,,0.779919703331392,0.39156447771410574,0.1309072633942304,-0.24975411675924464,0.21276654849995105,0.9562977168587321
West Bank and Gaza,PSE,2016,0.014752370916754477,0.41149394641942805,0.607752475710108,1.0,0.959246289455085,0.19575638058855074,0.31686536516595654,0.4344494307187688,,-0.21882159274104113,0.4576108473167523,-0.29049260563350826
American Samoa,ASM,2009,,0.3272479461414514,0.43543423202196996,,0.9657560175591047,,,0.3448707976773091,-1.3558499389073526,-0.25183944685262555,-0.006364547931814452,0.49128976653445344
Cuba,CUB,2019,,0.3370004649009256,0.41306921930901297,0.997983870967742,0.9280412769019488,,0.4798032425143277,0.372391887146976,-0.11653695882968468,-0.166473472713465,0.7415938258700675,0.3174302769552847
Suriname,SUR,2003,,0.4030457072533085,0.301885753153742,0.9506048387096774,0.8826816809326565,,0.39472555089031225,0.416819926770094,-0.0380324191484465,-0.24838656943263002,-0.5821809960321066,-0.5039788487399839
Pakistan,PAK,2018,0.1738672286617492,0.3926661439827193,,0.9334677419354839,0.8775493844619038,0.576103662871832,0.4275797603358974,0.41580051647278443,-0.6765616168775257,1.4855529666488423,-0.5021970080821956,-0.8021666617645609
Brunei Darussalam,BRN,2007,,0.3946291122737405,,1.0,0.9987705263821214,,0.6766986423120536,0.3476413653346703,1.9968180052698077,-0.24942454013560952,0.4435027185745208,1.1812146753049706
Azerbaijan,AZE,2011,,0.38296429286037903,0.614867717092682,0.998991935483871,0.8439978324084805,,0.5838211407030555,0.36269999249494267,0.1793397922157226,-0.18201737135640306,-0.03753896144287566,0.15942631891306247
Cyprus,CYP,2013,0.001053740779768177,0.39118657866553325,0.764708626270286,1.0,0.9975896378390727,,0.6274326519353948,0.32822985104726915,0.6329198177120564,-0.24319843130597277,1.1857723307867918,1.01399775847824
Senegal,SEN,2021,0.18861959957850366,0.42033879085756065,0.13870415364221,0.6774193548387096,0.8164142100497829,,0.4235649269055134,0.4184972237464737,-0.7844506512412536,-0.12038756890638556,-0.4581659933786165,-0.7906932360019621
Maldives,MDV,2001,,0.3940529807296272,,0.873991935483871,0.9286744133031362,,0.4813202978945109,0.3464039492220039,-0.1976650663625951,-0.25006862247191214,0.08693114213778531,-0.385744716435337
Comoros,COM,2020,,0.40289934982475795,,0.8548387096774193,,0.6873345287209646,0.3975298047748934,0.40104600852787076,-0.9853198693285249,-0.24612172855470024,-0.5846840511315354,-0.8193696915065175
Channel Islands,CHI,2000,,0.35492490212410693,,1.0,,,0.5597627877041894,,,-0.2511304554505904,0.8994000723658404,1.2967060171064757
Norway,NOR,2007,0.002107481559536354,0.3748490242215329,0.769728618879527,1.0,1.0,,0.6786447638603694,0.393544432017042,1.159188911871655,-0.21620206471251335,1.080885442102655,1.7240936939857265
Kuwait,KWT,2022,,0.4982252546784157,1.0,1.0,1.0,0.0,0.7847313739311654,0.419972863436843,2.075767147846498,-0.21711727028656902,1.1028079867650578,1.2437086479267145
American Samoa,ASM,2015,,0.31009445692943827,0.38676082250333305,,0.9844732864701589,,,0.39516374321320935,-1.3557536477570438,-0.25185974050814597,0.20013749777101708,0.5203167581932455
Costa Rica,CRI,2017,0.01791359325605901,0.37211469868995045,0.24531526286103203,0.9959677419354838,0.9958405828284016,,0.5632566122161267,0.40209349414779366,-0.2930176671233221,-0.21463965234500326,1.03524769912572,0.49960772681416504
Saudi Arabia,SAU,2008,,0.46542055557594225,0.7943727487494741,1.0,,,0.3990928315302338,0.4163936494903091,1.7926274881886548,-0.07392650815957377,0.5013005363249547,0.8753181348767463
Barbados,BRB,2010,,0.35588204503981224,,1.0,0.9806246068909497,,0.7019522510650034,0.35826815571475057,0.11872394988562565,-0.2501568730704848,0.5225765046700948,0.7688687729368573
Belarus,BLR,2021,,0.3184927940312753,0.7488841786876139,1.0,0.9900134487934602,,0.626865671641791,0.3902780017623055,0.767518273510531,-0.1810256395560773,0.13385926274358992,0.18524957605895243
Ghana,GHA,2017,,0.40995879906306465,0.12918062221849602,0.7883064516129032,0.7921297031145034,,0.6817861411627693,0.4293919753499459,-0.8788239424824273,-0.02246120809503599,-0.8039289227950929,-0.6451294884825788
West Bank and Gaza,PSE,2010,0.006322444678609062,0.4221097635686436,0.516048522472532,0.998991935483871,0.9341890023068298,0.253068557912042,0.2590640228018021,0.413227254209709,,-0.2232703219563322,0.27386384797235985,-0.49377448165514815
Barbados,BRB,2011,,0.35337904990245367,,1.0,0.9807475988014318,,0.6979987128014955,0.3684849988036731,-0.031009432974618063,-0.2501500115175239,0.5352055553990287,0.78493446534955
Armenia,ARM,2007,0.03898840885142255,0.3244299150277933,0.135909722847037,0.9919354838709677,0.9664078921026189,,0.570872536700481,0.46768842597564736,-0.3126150633751937,-0.22846826230150497,0.2250736985730808,-0.4007545628734296
Slovak Republic,SVK,2022,0.0073761854583772385,0.334930218940192,0.824934011491699,1.0,0.9973819728722748,0.0006614843379906426,0.5833154555763277,0.37651943062975224,0.8023810025553743,-0.21066841369915004,0.6907196472250383,0.8467690717840828
"Egypt, Arab Rep.",EGY,2001,,0.40779422484691347,0.5401322661264211,0.9737903225806452,0.9787701770475725,,0.33465628735174224,0.39781471823893905,-0.2228910568025541,0.31941930572246596,-0.3735172209252243,-0.9234484554160699
Kiribati,KIR,2016,,0.38630940696962746,0.236130378588081,0.9254032258064515,0.6555599997738315,0.08115757554868533,,0.4222369762457344,-0.8740916337508697,-0.25135737680922493,-0.5797917161644704,-0.735996555190175
Sint Maarten (Dutch part),SXM,2014,,0.4117883818986494,,1.0,0.942339480507266,,,0.38437670700647986,,-0.25198384578413247,0.5506789869227666,1.1970267277257407
Austria,AUT,2009,0.0073761854583772385,0.3514717788173247,0.996755882166477,1.0,1.0,,0.5643752490116153,0.34886055084145506,1.0092766164014357,-0.1883716518511136,1.0736704274036428,1.3573411520339485
Luxembourg,LUX,2017,0.003161222339304531,0.4170864444675148,0.941567560228447,1.0,0.9986424519044423,,0.5477336112047564,0.3825674721983647,1.6326874547375914,-0.24769794826594746,1.274303336149385,1.8844249938039292
Czechia,CZE,2000,,0.3350647397133248,0.857871788951131,1.0,0.9976158235755139,0.0005009726885721316,0.5719452021208127,0.40108279665701607,1.4555690759005895,-0.17373157901917333,0.4634466842059924,0.051703415923516884
Estonia,EST,2011,0.012644889357218124,0.334363867769758,0.905399088654507,1.0,0.9900814639684081,,0.584817187164792,0.42580423211839685,1.6909773518455342,-0.24209917376332157,0.6069144764902958,0.7235610163007978
Bangladesh,BGD,2013,,0.37193508165097555,0.203475840101563,0.6118951612903226,0.9632805862413147,,0.5223727359097734,0.4148512213124236,-0.9529986267681108,0.9464558290820373,-0.16018866131486093,-1.1136661798514418
